Body Type,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,CarbonEmission,Glass,Metal,Paper,Plastic,Airfryer,Grill,Microwave,Oven,Stove,Sex_male,Social Activity_often,Social Activity_sometimes,Energy efficiency_Sometimes,Energy efficiency_Yes
0,3,2,0,0,0,0.2370857486041985,4,-0.7327782622011628,0,-0.5148032135300246,-1.2861220158709887,0.3327665822723165,-0.5344480057223497,2383,1,0,1,1,1,1,1,0,0,True,False,True,False,True
0,0,1,3,0,0,1.3031187908892643,1,-0.7089479092505575,1,-1.5196894394328635,-1.1453961300307633,-0.4836715668317112,-0.25960395145665854,999,0,1,0,1,0,0,0,1,1,True,False,False,False,True
0,0,2,0,2,5,-0.41360974473863377,4,1.5856262271296901,3,1.4949692382756534,-0.16031492914918494,0.26473006984698083,1.5268824012703344,3919,1,0,1,0,1,1,0,1,0,False,False,True,False,True
3,2,0,1,1,0,0.7354908073348786,4,-0.580047363745011,2,-0.01236010057860512,0.8247662717323934,1.2852777562270155,-0.6718700328551954,3067,1,1,0,0,1,1,1,0,0,False,True,False,False,False
0,1,1,3,0,0,1.3584971307482288,4,-0.70497618375879,1,-1.0172463264814442,0.26186272837149144,1.0131317065256729,-0.5344480057223497,2431,1,0,0,1,0,0,1,1,0,True,True,False,False,True
2,1,0,3,0,0,1.289274205924523,0,-0.7093089752043545,3,0.9925261253242339,-1.4268479017112141,-0.6197445916823825,-0.6718700328551954,1283,1,1,1,1,1,1,0,1,0,True,False,False,False,True
2,0,2,2,0,0,0.3339978433573863,4,-0.7172524261878896,0,-0.01236010057860512,-1.2861220158709887,0.26473006984698083,-0.12218192432381292,2720,1,1,1,0,1,1,0,0,1,True,False,True,False,True
3,3,1,1,2,1,-0.6212785192097505,0,0.57861328198972,0,-1.0172463264814442,1.2469439292530697,1.6934968307790292,-0.6718700328551954,2881,1,0,0,1,0,0,1,1,1,False,False,True,True,False
2,1,3,0,2,1,-1.3550415223410295,0,1.5116077066012952,3,-0.5148032135300246,-0.7232184725100869,-1.3001097159357389,-1.3589801685194234,3197,0,1,1,0,1,1,0,0,1,False,False,True,True,False
3,1,2,3,1,0,1.3308079608187464,4,-0.2630314563112018,0,0.4900830123728144,-0.8639443583503124,0.06062053257097393,1.1146163198717975,2599,0,1,1,1,1,1,0,1,1,False,False,True,False,False
1,2,0,1,0,0,1.400030885642452,1,-0.7277233388480041,3,-0.01236010057860512,-0.44176670082963587,0.6049126319736591,-0.5344480057223497,1735,1,1,0,0,1,1,0,1,1,True,False,False,False,True
0,1,3,1,1,0,-0.17825180033803487,0,-0.05036360952473979,2,0.9925261253242339,-1.2861220158709887,0.6729491443989947,-0.25960395145665854,1641,0,1,0,1,0,0,1,1,1,False,True,False,False,True
1,1,2,1,1,0,-1.3827306922705116,3,-0.507473107031804,3,-1.5196894394328635,0.6840403858921679,0.1966935574216452,0.5649282113404152,1484,0,1,0,1,0,0,1,1,0,False,False,False,False,True
1,0,2,0,2,2,-1.0089268982225017,4,2.0586226266038246,2,-0.5148032135300246,0.8247662717323934,-0.21152551713036863,-0.809292059988041,4462,0,0,0,0,1,1,1,1,1,False,False,False,False,False
2,1,0,1,1,0,-0.012116780761141513,4,-0.15362847231069587,1,-0.01236010057860512,-0.16031492914918494,1.2852777562270155,1.1146163198717975,3307,1,1,0,0,0,0,1,0,0,True,True,False,True,False
2,3,2,3,1,0,1.6769225849372742,1,-0.5713817808538818,2,1.4949692382756534,0.8247662717323934,0.8770586816750016,0.977194292738952,2212,0,0,0,0,1,1,1,1,0,False,False,True,False,False
2,2,3,1,0,0,-1.2304402576583595,3,-0.6995601944518343,3,-0.5148032135300246,1.3876698150932953,0.06062053257097393,1.2520383470046432,2474,1,0,0,0,0,0,1,1,1,True,False,True,False,True
2,0,3,3,0,0,1.2062066961360765,0,-0.7316950643397716,0,-1.0172463264814442,1.2469439292530697,-0.4836715668317112,-0.3970259785895041,940,1,1,0,0,0,0,0,0,0,False,True,False,True,False
0,1,0,0,2,1,-1.438109032129476,1,0.5381738951644505,1,-1.5196894394328635,-0.44176670082963587,1.6254603183536935,1.5268824012703344,3102,0,0,0,0,0,0,0,0,0,True,True,False,False,False
1,0,1,1,1,0,0.26477491853368074,0,-0.49772432627928376,1,0.4900830123728144,1.6691215867737461,-0.14348900470503298,1.1146163198717975,1661,1,1,0,0,0,0,0,0,0,True,True,False,True,False
0,0,0,0,2,2,0.8739366569822897,3,2.764506566277056,3,0.4900830123728144,-1.708299673391665,-0.4836715668317112,-0.12218192432381292,5224,0,0,0,0,0,0,0,1,0,True,True,False,True,False
0,1,0,3,2,1,1.136983771312371,1,1.73005260864851,3,0.4900830123728144,-0.8639443583503124,-1.5722557656370815,0.2900841570747239,3721,1,1,1,0,1,1,0,1,0,True,False,True,False,True
1,0,3,3,0,0,-0.6351231041744916,4,-0.7085868432967605,3,0.9925261253242339,-0.8639443583503124,1.3533142686523512,-1.221558141386578,3037,0,0,0,0,0,0,0,1,1,False,True,False,False,False
0,0,2,0,2,3,0.7354908073348786,1,1.3740415782046194,2,1.4949692382756534,0.9654921575726189,1.0131317065256729,0.7023502384732607,3906,0,1,0,0,1,1,1,0,1,True,False,False,True,False
3,0,3,1,1,0,-1.0504606531167249,1,-0.6851175562999523,2,-1.0172463264814442,-1.2861220158709887,1.6254603183536935,-1.3589801685194234,1784,0,1,1,1,1,1,1,1,1,False,True,False,False,False
3,2,1,1,1,0,-0.9258593884340549,0,-0.01425701414503487,3,-0.01236010057860512,0.121136842531266,-0.891890641383725,-1.221558141386578,1622,1,0,1,0,0,0,0,0,1,True,False,True,True,False
2,3,3,2,0,0,0.16786282378049294,1,-0.719779887864469,3,1.4949692382756534,0.40258861421171693,0.8770586816750016,-1.6338242227851147,2153,1,1,0,1,1,1,0,1,0,False,True,False,True,False
1,2,3,1,2,5,0.417065353145833,1,0.2774842765229809,0,-0.01236010057860512,-0.16031492914918494,0.6729491443989947,-0.809292059988041,1362,1,1,1,1,0,0,0,0,1,False,False,False,True,False
1,1,1,0,2,5,1.2200512811008175,3,-0.30816470053583295,3,-0.5148032135300246,-0.16031492914918494,1.3533142686523512,-0.6718700328551954,2761,1,1,1,0,0,0,1,1,0,True,False,True,True,False
2,1,1,1,2,5,-0.06749512062010596,3,0.19877189859522415,0,0.9925261253242339,-0.8639443583503124,-1.5042192532117458,-1.0841361142537322,1855,0,1,0,1,0,0,1,1,0,False,False,False,True,False
1,2,3,2,1,0,-0.2197855552322582,3,-0.4316492567344238,3,0.4900830123728144,-0.8639443583503124,1.4893872935030223,-1.3589801685194234,2378,0,0,1,0,1,1,0,1,1,False,False,True,False,False
2,1,1,2,1,0,-0.6628122741039738,4,-0.4143180909521654,3,-0.5148032135300246,-1.0046702441905377,-1.3681462283610746,0.5649282113404152,3232,0,0,0,0,1,1,1,1,1,True,True,False,True,False
0,1,2,2,0,0,0.29246408846316296,3,-0.712197502834731,2,-1.0172463264814442,0.26186272837149144,-1.43618274078641,0.2900841570747239,1362,1,1,1,1,1,1,0,1,0,True,False,True,False,True
2,3,0,3,2,1,-1.5211765419179228,4,0.4089122837051068,0,0.4900830123728144,-1.4268479017112141,0.8770586816750016,1.5268824012703344,3364,0,1,0,1,0,0,1,1,0,False,False,False,True,False
2,3,3,0,1,0,0.4447545230753152,0,-0.05397426906271028,3,1.4949692382756534,-0.019589043308959476,-0.8238541289583894,-1.0841361142537322,1914,0,0,0,1,0,0,1,0,1,False,False,False,False,False
3,3,1,1,2,2,-1.1612173328346538,3,2.324367168598453,1,-0.01236010057860512,0.6840403858921679,0.7409856568243304,0.42750618420756953,5035,0,1,1,1,0,0,0,1,0,True,False,True,True,False
0,3,3,0,1,0,-1.548865711847405,4,-0.3753229679420841,2,-0.5148032135300246,0.5433145000519424,0.4688396071229878,0.7023502384732607,2915,0,1,0,0,1,1,0,1,0,True,False,False,False,False
2,2,2,3,1,0,-1.5627102968121462,1,-0.10813416213226766,3,0.9925261253242339,1.6691215867737461,-1.3681462283610746,1.5268824012703344,1912,0,0,1,1,0,0,1,1,1,True,False,True,False,False
2,1,2,1,1,0,1.1092946013828886,4,-0.7219462835872513,1,-0.01236010057860512,-1.1453961300307633,-0.21152551713036863,0.8397722656061064,2670,0,1,0,1,0,0,1,0,1,False,True,False,True,False
1,3,1,0,0,0,-0.23363014019699932,1,-0.7064204475739781,2,0.9925261253242339,-0.8639443583503124,1.4893872935030223,0.8397722656061064,2465,0,0,0,1,0,0,0,1,1,True,True,False,False,True
3,0,3,0,2,2,-1.410419862199994,4,0.45079593434556453,0,-0.5148032135300246,-0.5824925866698614,1.4893872935030223,-1.6338242227851147,3696,1,1,0,1,1,1,0,0,0,False,False,False,True,False
2,3,3,1,0,0,1.4554092255014164,4,-0.7071425794815723,2,-1.5196894394328635,-0.16031492914918494,-0.7558176165330537,-0.9467140871208866,2488,1,1,0,1,1,1,0,1,0,True,True,False,True,False
0,0,2,1,1,0,1.5523213202546042,0,-0.6504552247354356,0,-1.5196894394328635,0.8247662717323934,-1.3001097159357389,0.977194292738952,1182,1,0,0,0,0,0,0,1,0,False,True,False,True,False
2,0,0,2,1,0,0.9293149968412542,3,-0.49411366674131324,2,1.4949692382756534,0.9654921575726189,1.4893872935030223,0.977194292738952,3050,1,1,1,0,1,1,1,1,0,True,False,False,True,False
2,2,2,0,1,0,0.14017365385101072,3,-0.7002823263594283,2,0.9925261253242339,-0.44176670082963587,-0.6197445916823825,-0.25960395145665854,2341,0,0,1,0,1,1,1,1,1,False,False,True,False,True
3,3,2,1,0,0,-0.24747472516174043,1,-0.7244737452638307,3,-1.0172463264814442,-0.8639443583503124,-0.6197445916823825,0.42750618420756953,1301,1,1,0,1,1,1,1,1,0,False,False,True,False,False
3,0,3,3,2,3,-0.8704810485750905,0,-0.513611228246354,0,0.4900830123728144,0.26186272837149144,-0.41563505440637555,0.1526621299418783,1250,0,0,0,1,1,1,0,0,1,False,False,True,True,False
2,3,3,1,2,3,0.5001328629342796,3,2.4316037568761764,2,-1.5196894394328635,1.3876698150932953,-0.7558176165330537,1.5268824012703344,3987,0,0,0,1,1,1,0,1,0,False,False,False,False,False
0,3,1,1,0,0,0.36168701328686853,4,-0.7013655242208195,1,-0.01236010057860512,1.2469439292530697,-0.4836715668317112,-0.12218192432381292,2048,1,1,1,0,0,0,1,0,0,False,False,True,False,False
0,1,1,3,0,0,-0.9258593884340549,1,-0.7096700411581517,1,0.4900830123728144,1.3876698150932953,0.40080309469765213,-0.12218192432381292,1274,0,1,0,0,0,0,1,0,1,True,False,False,True,False
3,3,3,1,1,0,1.3723417157129698,3,-0.6266248717848303,2,0.9925261253242339,-0.30104081498941043,1.3533142686523512,-0.5344480057223497,2855,0,0,1,0,0,0,0,0,0,False,True,False,True,False
0,1,2,0,2,5,-0.6212785192097505,4,0.6717682980693587,0,-0.01236010057860512,0.9654921575726189,1.557423805928358,1.66430442840318,3475,1,0,0,0,1,1,1,0,0,False,True,False,True,False
0,0,2,3,0,0,-1.5627102968121462,4,-0.7140028326037162,1,-1.0172463264814442,-1.5675737875514397,0.8770586816750016,-0.6718700328551954,2291,1,1,0,0,1,1,1,0,0,True,True,False,True,False
0,2,2,1,2,3,1.261585035995041,3,0.7595073248420416,3,1.4949692382756534,-1.2861220158709887,1.0811682189510086,-1.0841361142537322,3589,1,1,1,0,0,0,0,1,1,True,False,False,False,False
3,3,3,2,1,0,0.9431595818059952,0,-0.039531630910828314,1,1.4949692382756534,1.1062180434128444,0.7409856568243304,-0.9467140871208866,1882,1,1,1,1,0,0,0,1,1,True,True,False,False,False
2,1,0,3,1,0,-0.3720759898444104,1,-0.5471903619494795,0,-1.5196894394328635,1.2469439292530697,0.9450951941003373,-0.3970259785895041,906,0,1,1,1,0,0,1,1,0,False,False,False,False,True
3,1,1,3,0,0,1.1923621111713354,1,-0.7277233388480041,2,-0.01236010057860512,0.9654921575726189,-1.5042192532117458,1.5268824012703344,1732,0,0,0,0,1,1,1,1,1,False,True,False,False,True
0,3,2,2,1,0,1.4415646405366753,1,-0.4464529608401028,1,-1.5196894394328635,-1.708299673391665,0.3327665822723165,-1.221558141386578,1229,0,1,1,0,0,0,1,0,1,True,True,False,False,False
3,1,2,0,1,0,0.7354908073348786,3,-0.23017445451567028,3,0.9925261253242339,1.1062180434128444,1.557423805928358,-1.6338242227851147,3637,0,1,1,0,0,0,1,0,0,True,True,False,False,False
3,1,0,0,0,0,0.6108895426522085,1,-0.704615117804993,0,0.4900830123728144,-1.5675737875514397,-1.5042192532117458,0.1526621299418783,1733,1,0,0,0,0,0,1,0,0,True,True,False,False,True
2,3,0,3,1,0,-0.4551434996328571,4,-0.5150554920615421,3,1.4949692382756534,-1.0046702441905377,-0.3475985419810399,-0.9467140871208866,3285,1,1,0,0,1,1,0,0,1,True,True,False,True,False
0,2,1,2,0,0,1.5384767352898632,4,-0.7295286686169894,0,1.4949692382756534,-0.44176670082963587,1.1492047313763443,0.7023502384732607,2628,0,1,1,1,1,1,0,0,1,True,False,True,False,True
2,1,1,1,1,0,0.19555199370997517,4,-0.5352751854741769,2,-1.0172463264814442,1.5283957009335207,1.4893872935030223,0.42750618420756953,3536,0,1,0,0,1,1,0,0,0,True,True,False,False,False
1,0,2,0,0,0,1.026227091594442,1,-0.7306118664783805,2,0.4900830123728144,-0.44176670082963587,0.6049126319736591,-0.12218192432381292,2300,0,0,0,1,1,1,1,1,0,False,True,False,False,False
3,0,0,3,0,0,-0.2197855552322582,1,-0.705337249712587,2,-0.5148032135300246,1.5283957009335207,-0.21152551713036863,-1.6338242227851147,1430,0,1,0,0,1,1,1,0,0,False,True,False,False,False
0,3,1,1,0,0,-0.5382110094213038,4,-0.7042540518511959,2,0.9925261253242339,0.6840403858921679,-0.14348900470503298,-0.9467140871208866,2391,0,0,1,1,1,1,0,1,0,False,False,False,False,False
1,1,0,0,2,1,1.7046117548667565,3,0.959898929199404,2,0.4900830123728144,1.5283957009335207,-0.14348900470503298,1.389460374137489,4105,1,0,1,1,0,0,1,1,0,True,False,True,False,True
1,1,2,2,1,0,1.026227091594442,1,-0.6421507077981035,2,0.9925261253242339,1.6691215867737461,-0.27956202955570425,1.1146163198717975,1612,0,1,1,1,1,1,0,0,1,False,True,False,False,True
3,3,0,1,2,4,-0.025961365725882625,4,0.13991814812630515,3,1.4949692382756534,1.1062180434128444,-1.5042192532117458,0.1526621299418783,3342,1,1,0,1,0,0,1,0,1,True,False,True,True,False
0,3,1,3,2,4,0.1263290688862696,3,1.268249253742084,0,-0.01236010057860512,1.6691215867737461,-0.41563505440637555,0.0152401028090327,1333,1,0,1,1,1,1,1,1,1,True,False,True,False,True
1,2,2,3,2,1,0.9846933367002186,4,-0.13954690011261095,0,-1.0172463264814442,-1.0046702441905377,0.1966935574216452,1.1146163198717975,2618,0,1,0,0,0,0,1,1,0,False,True,False,False,True
3,1,1,2,2,4,-1.3411969373762884,4,2.6049154146987603,2,0.4900830123728144,0.26186272837149144,0.6729491443989947,-0.3970259785895041,3420,0,1,1,1,0,0,0,0,1,True,False,True,False,False
3,0,3,1,1,0,-0.2613193101264815,1,-0.1774588252613011,1,-1.5196894394328635,-0.8639443583503124,-0.27956202955570425,-0.12218192432381292,1467,1,0,1,0,0,0,1,0,0,True,False,False,False,True
3,0,3,0,0,0,0.20939657867471628,1,-0.70497618375879,3,-1.5196894394328635,0.8247662717323934,0.809022169249666,-1.221558141386578,1843,1,1,0,0,1,1,0,0,0,False,False,False,True,False
0,1,1,0,0,0,-1.0227714831872428,0,-0.7031708539898047,1,-1.0172463264814442,0.9654921575726189,0.5368761195483234,0.1526621299418783,1347,1,0,0,1,0,0,0,0,0,True,False,False,True,False
3,0,3,2,0,0,0.05710614406256405,0,-0.7320561302935686,0,-0.01236010057860512,0.6840403858921679,-0.7558176165330537,1.5268824012703344,1075,1,1,1,0,1,1,1,1,0,False,False,False,False,False
2,0,1,1,2,4,0.09863989895678739,0,1.891449089995791,2,-1.5196894394328635,0.5433145000519424,1.2172412438016798,-0.5344480057223497,1244,1,1,1,1,1,1,0,0,0,False,True,False,True,False
0,0,3,1,0,0,-1.5627102968121462,4,-0.7132807006961221,2,-1.0172463264814442,0.8247662717323934,1.0131317065256729,-0.809292059988041,2875,0,0,0,1,1,1,0,1,0,True,False,True,False,True
0,0,0,2,2,5,0.18170740874523406,0,0.923070201912105,0,-0.5148032135300246,-1.0046702441905377,-0.7558176165330537,-0.25960395145665854,1525,1,1,0,0,0,0,1,1,0,False,False,True,True,False
3,2,0,0,2,5,0.38937618321635076,4,2.0983398815215,1,-1.5196894394328635,-0.7232184725100869,1.0811682189510086,0.8397722656061064,4682,1,1,1,1,0,0,1,1,0,True,False,True,False,False
0,3,1,2,2,2,-1.175061917799395,0,2.6977093648246018,3,0.4900830123728144,0.6840403858921679,-1.7083287904877527,-1.6338242227851147,3087,0,0,1,0,1,1,1,0,1,False,False,True,False,True
1,3,2,2,0,0,-0.7874135387866439,1,-0.712197502834731,0,0.9925261253242339,0.40258861421171693,-1.2320732035104032,0.42750618420756953,920,0,1,1,0,1,1,0,0,0,False,False,True,False,True
2,1,1,3,2,4,1.4138754706071932,4,0.05037379158463694,1,1.4949692382756534,0.26186272837149144,-1.1640366910850675,-1.6338242227851147,2474,1,1,1,0,0,0,1,1,1,True,False,False,False,False
3,1,3,0,0,0,0.790869147193843,3,-0.7241126793100336,2,-0.5148032135300246,1.3876698150932953,1.1492047313763443,1.389460374137489,2614,1,1,1,1,1,1,0,0,0,True,False,False,True,False
2,3,1,3,1,0,1.5384767352898632,1,-0.6620093352569412,3,-1.5196894394328635,0.6840403858921679,1.2172412438016798,0.42750618420756953,1576,1,1,0,1,1,1,1,1,1,True,False,True,False,False
1,3,1,1,2,3,-1.6319332216358517,3,-0.2229531354397293,1,1.4949692382756534,0.121136842531266,1.0131317065256729,-1.221558141386578,2441,1,1,0,1,0,0,0,0,1,True,True,False,False,True
0,1,2,1,2,4,-0.13671804544381153,0,0.8707156386115328,2,-0.01236010057860512,-0.7232184725100869,0.9450951941003373,-0.3970259785895041,1358,1,1,1,0,0,0,0,1,1,True,False,False,False,True
3,0,3,0,1,0,1.400030885642452,3,-0.6594818735803618,3,0.4900830123728144,-0.30104081498941043,-0.41563505440637555,1.5268824012703344,2998,0,0,1,0,1,1,0,1,1,False,False,True,True,False
3,2,2,2,1,0,-0.9812377282930194,4,-0.41106849736799195,1,-0.5148032135300246,0.9654921575726189,-1.43618274078641,-0.6718700328551954,2439,0,1,1,0,0,0,1,0,0,True,False,False,True,False
3,2,2,0,0,0,0.043261559097822935,3,-0.7316950643397716,3,1.4949692382756534,-0.44176670082963587,0.6729491443989947,-1.6338242227851147,2776,1,1,0,1,0,0,1,0,1,False,False,True,False,False
2,0,2,2,0,0,-1.6734669765300751,0,-0.712197502834731,2,-0.5148032135300246,-1.2861220158709887,0.1966935574216452,1.389460374137489,1214,1,1,0,1,0,0,1,1,0,False,False,True,False,True
0,3,3,1,1,0,-1.0089268982225017,4,-0.29299993047635686,0,-1.0172463264814442,0.40258861421171693,-0.27956202955570425,0.8397722656061064,2299,1,1,1,1,0,0,1,1,0,True,True,False,False,True
1,3,2,2,1,0,0.20939657867471628,0,-0.035920971372857824,0,0.4900830123728144,0.5433145000519424,-1.1640366910850675,-1.0841361142537322,898,1,1,1,1,1,1,1,0,1,True,True,False,True,False
0,0,1,2,0,0,0.8877812419470308,0,-0.7212241516796573,1,-0.01236010057860512,1.6691215867737461,-0.6197445916823825,-0.3970259785895041,1220,1,0,1,0,0,0,0,0,0,True,False,True,False,False
2,1,1,1,0,0,-0.690501444033456,0,-0.7154470964189045,1,-0.5148032135300246,-1.1453961300307633,-0.8238541289583894,0.42750618420756953,1040,0,1,1,1,1,1,0,1,0,True,True,False,False,True
3,2,0,1,1,0,0.3339978433573863,1,-0.396986925169907,2,1.4949692382756534,0.8247662717323934,1.3533142686523512,-1.3589801685194234,2426,0,0,1,1,0,0,0,1,0,True,False,False,True,False
3,3,2,1,0,0,1.0123825066297008,4,-0.7111143049733398,0,0.9925261253242339,-0.7232184725100869,-0.21152551713036863,0.1526621299418783,2509,1,0,1,0,0,0,0,0,0,False,False,False,False,False
0,1,1,0,1,0,0.05710614406256405,0,-0.4103463654603979,3,1.4949692382756534,0.40258861421171693,-0.07545249227969734,0.7023502384732607,1997,0,1,0,1,0,0,0,1,0,False,True,False,False,False
3,2,1,3,1,0,-0.8704810485750905,3,-0.1532674063568988,3,0.4900830123728144,0.121136842531266,-0.5517080792570468,-1.496402195652269,2001,0,0,1,1,1,1,1,1,0,False,False,True,False,True
0,3,1,0,1,0,0.4309099381105741,1,-0.11896614074617914,0,-1.0172463264814442,0.121136842531266,-1.3681462283610746,-1.0841361142537322,1082,1,0,1,1,1,1,0,0,0,True,False,True,False,False
2,1,0,0,1,0,1.6215442450783097,3,-0.16157192329423095,1,0.4900830123728144,-0.019589043308959476,-1.2320732035104032,0.5649282113404152,2379,1,1,0,1,1,1,1,0,0,True,False,False,False,False
0,0,1,1,2,2,-0.38592057480915154,4,-0.30022124955229784,2,1.4949692382756534,0.5433145000519424,-0.21152551713036863,0.8397722656061064,2777,1,0,1,0,1,1,0,0,0,False,True,False,False,True
2,1,2,0,0,0,0.14017365385101072,0,-0.7017265901746166,1,1.4949692382756534,0.5433145000519424,-0.7558176165330537,-0.12218192432381292,1624,1,1,0,0,1,1,1,0,0,True,False,False,True,False
1,3,0,3,2,5,-0.4274543297033749,4,-0.0915251282576034,0,1.4949692382756534,1.5283957009335207,-1.5042192532117458,-1.0841361142537322,1926,1,1,0,1,0,0,0,1,0,False,True,False,False,False
2,1,0,1,1,0,1.289274205924523,4,-0.5457460981342913,2,-0.5148032135300246,-0.5824925866698614,1.0131317065256729,-0.809292059988041,2703,1,1,0,1,0,0,1,0,1,False,True,False,True,False
2,3,0,2,0,0,-1.0781498230462072,4,-0.7295286686169894,0,-1.5196894394328635,0.40258861421171693,-1.096000178659732,1.66430442840318,2159,0,1,0,0,1,1,0,0,1,False,True,False,True,False
3,0,3,2,1,0,0.9293149968412542,4,-0.029782850158307984,1,-0.5148032135300246,-0.16031492914918494,-1.5722557656370815,-1.496402195652269,2952,1,1,1,0,0,0,1,0,1,True,False,True,False,False
3,3,1,3,1,0,0.5693557877579852,0,-0.3287454599022647,3,0.9925261253242339,1.3876698150932953,0.6729491443989947,-1.6338242227851147,1891,0,1,0,1,0,0,0,1,1,True,False,False,False,False
1,3,0,1,0,0,0.2370857486041985,1,-0.7107532390195428,1,0.4900830123728144,-0.5824925866698614,0.6729491443989947,-1.221558141386578,1742,0,1,0,1,0,0,1,1,0,True,True,False,False,False
1,0,2,3,2,2,-1.5073319569531818,0,0.09731236557825333,3,0.9925261253242339,0.40258861421171693,0.6729491443989947,-0.25960395145665854,1825,1,0,1,1,0,0,0,1,1,False,False,False,True,False
0,1,0,3,2,5,1.6076996601135687,3,-0.5229989430450772,0,0.4900830123728144,0.121136842531266,1.1492047313763443,1.389460374137489,1647,0,1,0,1,0,0,1,0,0,False,False,False,False,True
1,1,2,2,1,0,-0.5382110094213038,3,-0.6511773566430297,1,0.4900830123728144,-1.5675737875514397,-0.3475985419810399,-1.0841361142537322,1948,1,1,0,1,1,1,1,1,0,True,False,True,False,False
